from_stop_id,to_stop_id,transfer_type,min_transfer_time
"ch:1:sloid:3165::51","ch:1:sloid:3165::50","2","60"
"ch:1:sloid:3168::50","ch:1:sloid:3168::51","2","60"
"ch:1:sloid:3168::51","ch:1:sloid:3168::50","2","60"
"ch:1:sloid:3169::50","ch:1:sloid:3169::51","2","60"
"ch:1:sloid:3169::51","ch:1:sloid:3169::50","2","60"
"ch:1:sloid:3170::50","ch:1:sloid:3170::51","2","60"
"ch:1:sloid:3170::51","ch:1:sloid:3170::50","2","60"
"ch:1:sloid:3171::50","ch:1:sloid:3171::51","2","60"
"ch:1:sloid:3171::51","ch:1:sloid:3171::50","2","60"
"ch:1:sloid:3172::50","ch:1:sloid:3172::51","2","60"
"ch:1:sloid:3172::51","ch:1:sloid:3172::50","2","60"
"ch:1:sloid:3173::50","ch:1:sloid:3173::51","2","60"
"ch:1:sloid:3173::50","ch:1:sloid:3173::52","2","60"
"ch:1:sloid:3173::51","ch:1:sloid:3173::50","2","60"
"ch:1:sloid:3173::51","ch:1:sloid:3173::52","2","60"
"ch:1:sloid:3173::52","ch:1:sloid:3173::50","2","60"
"ch:1:sloid:3173::52","ch:1:sloid:3173::51","2","60"
"ch:1:sloid:3174::50","ch:1:sloid:3174::51","2","60"
"ch:1:sloid:3174::51","ch:1:sloid:3174::50","2","60"
"ch:1:sloid:3175::50","ch:1:sloid:3175::51","2","60"
"ch:1:sloid:3175::51","ch:1:sloid:3175::50","2","60"
"ch:1:sloid:3176::50","ch:1:sloid:3176::51","2","60"
"ch:1:sloid:3176::50","ch:1:sloid:3176::52","2","60"
"ch:1:sloid:3176::51","ch:1:sloid:3176::50","2","60"
"ch:1:sloid:3176::51","ch:1:sloid:3176::52","2","60"
"ch:1:sloid:3176::52","ch:1:sloid:3176::50","2","60"
"ch:1:sloid:3176::52","ch:1:sloid:3176::51","2","60"
"ch:1:sloid:3177::50","ch:1:sloid:3177::51","2","60"
"ch:1:sloid:3177::50","ch:1:sloid:3177::52","2","60"
"ch:1:sloid:3177::51","ch:1:sloid:3177::50","2","60"
"ch:1:sloid:3177::51","ch:1:sloid:3177::52","2","60"
"ch:1:sloid:3177::52","ch:1:sloid:3177::50","2","60"
"ch:1:sloid:3177::52","ch:1:sloid:3177::51","2","60"
"ch:1:sloid:3179::50","ch:1:sloid:3179::51","2","60"
"ch:1:sloid:3179::51","ch:1:sloid:3179::50","2","60"
"ch:1:sloid:3180::50","ch:1:sloid:3180::51","2","60"
"ch:1:sloid:3180::51","ch:1:sloid:3180::50","2","60"
"ch:1:sloid:3181::50","ch:1:sloid:3181::51","2","18"
"ch:1:sloid:3181::50","ch:1:sloid:3181::52","2","18"
"ch:1:sloid:3181::51","ch:1:sloid:3181::50","2","18"
"ch:1:sloid:3181::51","ch:1:sloid:3181::52","2","18"
"ch:1:sloid:3181::52","ch:1:sloid:3181::50","2","18"
"ch:1:sloid:3181::52","ch:1:sloid:3181::51","2","18"
"ch:1:sloid:3182::50","ch:1:sloid:3182::51","2","60"
"ch:1:sloid:3182::51","ch:1:sloid:3182::50","2","60"
"ch:1:sloid:3183::50","ch:1:sloid:3183::51","2","60"
"ch:1:sloid:3183::51","ch:1:sloid:3183::50","2","60"
"ch:1:sloid:3184::50","ch:1:sloid:3184::51","2","60"
"ch:1:sloid:3184::50","ch:1:sloid:3184::52","2","60"
"ch:1:sloid:3184::50","ch:1:sloid:3184::54","2","60"
"ch:1:sloid:3184::50","ch:1:sloid:3184::55","2","60"
"ch:1:sloid:3184::51","ch:1:sloid:3184::50","2","60"
"ch:1:sloid:3184::51","ch:1:sloid:3184::52","2","60"
"ch:1:sloid:3184::51","ch:1:sloid:3184::54","2","60"
"ch:1:sloid:3184::51","ch:1:sloid:3184::55","2","60"
"ch:1:sloid:3184::52","ch:1:sloid:3184::50","2","60"
"ch:1:sloid:3184::52","ch:1:sloid:3184::51","2","60"
"ch:1:sloid:3184::52","ch:1:sloid:3184::54","2","60"
"ch:1:sloid:3184::52","ch:1:sloid:3184::55","2","60"
"ch:1:sloid:3184::54","ch:1:sloid:3184::50","2","60"
"ch:1:sloid:3184::54","ch:1:sloid:3184::51","2","60"
"ch:1:sloid:3184::54","ch:1:sloid:3184::52","2","60"
"ch:1:sloid:3184::54","ch:1:sloid:3184::55","2","60"
"ch:1:sloid:3184::55","ch:1:sloid:3184::50","2","60"
"ch:1:sloid:3184::55","ch:1:sloid:3184::51","2","60"
"ch:1:sloid:3184::55","ch:1:sloid:3184::52","2","60"
"ch:1:sloid:3184::55","ch:1:sloid:3184::54","2","60"
"ch:1:sloid:3185::50","ch:1:sloid:3185::51","2","60"
"ch:1:sloid:3185::51","ch:1:sloid:3185::50","2","60"
"ch:1:sloid:3187::50","ch:1:sloid:3187::52","2","120"
"ch:1:sloid:3187::50","ch:1:sloid:3187::53","2","120"
"ch:1:sloid:3187::50","ch:1:sloid:3187::54","2","120"
"ch:1:sloid:3187::52","ch:1:sloid:3187::50","2","120"
"ch:1:sloid:3187::52","ch:1:sloid:3187::53","2","120"
"ch:1:sloid:3187::52","ch:1:sloid:3187::54","2","120"
"ch:1:sloid:3187::53","ch:1:sloid:3187::50","2","120"
"ch:1:sloid:3187::53","ch:1:sloid:3187::52","2","120"
"ch:1:sloid:3187::53","ch:1:sloid:3187::54","2","120"
"ch:1:sloid:3187::54","ch:1:sloid:3187::50","2","120"
"ch:1:sloid:3187::54","ch:1:sloid:3187::52","2","120"
"ch:1:sloid:3187::54","ch:1:sloid:3187::53","2","120"
"ch:1:sloid:3188::50","ch:1:sloid:3188::51","2","60"
"ch:1:sloid:3188::51","ch:1:sloid:3188::50","2","60"
"ch:1:sloid:3189::50","ch:1:sloid:3189::51","2","60"
"ch:1:sloid:3189::51","ch:1:sloid:3189::50","2","60"
"ch:1:sloid:3190::50","ch:1:sloid:3190::51","2","60"
"ch:1:sloid:3190::51","ch:1:sloid:3190::50","2","60"
"ch:1:sloid:3191::50","ch:1:sloid:3191::51","2","180"
"ch:1:sloid:3191::51","ch:1:sloid:3191::50","2","180"
"ch:1:sloid:3192::50","ch:1:sloid:3192::51","2","60"
"ch:1:sloid:3192::51","ch:1:sloid:3192::50","2","60"
"ch:1:sloid:3194::50","ch:1:sloid:3194::51","2","60"
"ch:1:sloid:3194::50","ch:1:sloid:3194::61","2","60"
"ch:1:sloid:3194::51","ch:1:sloid:3194::50","2","60"
"ch:1:sloid:3194::51","ch:1:sloid:3194::61","2","60"
"ch:1:sloid:3194::61","ch:1:sloid:3194::50","2","60"
"ch:1:sloid:3194::61","ch:1:sloid:3194::51","2","60"
"ch:1:sloid:3195::50","ch:1:sloid:3195::51","2","60"
"ch:1:sloid:3195::51","ch:1:sloid:3195::50","2","60"
"ch:1:sloid:3196::50","ch:1:sloid:3196::51","2","60"
"ch:1:sloid:3196::51","ch:1:sloid:3196::50","2","60"
"ch:1:sloid:3197::50","ch:1:sloid:3197::51","2","60"
"ch:1:sloid:3197::51","ch:1:sloid:3197::50","2","60"
"ch:1:sloid:3198::50","ch:1:sloid:3060::0","2","60"
"ch:1:sloid:3198::50","ch:1:sloid:3198::51","2","60"
"ch:1:sloid:3198::50","ch:1:sloid:3198::52","2","60"
"ch:1:sloid:3198::51","ch:1:sloid:3060::0","2","60"
"ch:1:sloid:3198::51","ch:1:sloid:3198::50","2","60"
"ch:1:sloid:3198::51","ch:1:sloid:3198::52","2","60"
"ch:1:sloid:3198::52","ch:1:sloid:3060::0","2","60"
"ch:1:sloid:3198::52","ch:1:sloid:3198::50","2","60"
"ch:1:sloid:3198::52","ch:1:sloid:3198::51","2","60"
"ch:1:sloid:3219::50","ch:1:sloid:3219::51","2","60"
"ch:1:sloid:3219::51","ch:1:sloid:3219::50","2","60"
"ch:1:sloid:3251::50","ch:1:sloid:3251::51","2","60"
"ch:1:sloid:3251::51","ch:1:sloid:3251::50","2","60"
"ch:1:sloid:3252::50","ch:1:sloid:3252::51","2","60"
"ch:1:sloid:3252::51","ch:1:sloid:3252::50","2","60"
"ch:1:sloid:3254::50","ch:1:sloid:3254::51","2","60"
"ch:1:sloid:3254::51","ch:1:sloid:3254::50","2","60"
"ch:1:sloid:3263::50","ch:1:sloid:3263::51","2","60"
"ch:1:sloid:3263::51","ch:1:sloid:3263::50","2","60"
"ch:1:sloid:3264::50","ch:1:sloid:3264::51","2","60"
"ch:1:sloid:3264::51","ch:1:sloid:3264::50","2","60"
"ch:1:sloid:3267::50","ch:1:sloid:3267::51","2","60"
"ch:1:sloid:3267::51","ch:1:sloid:3267::50","2","60"
"ch:1:sloid:3350::50","ch:1:sloid:3350::51","2","60"
"ch:1:sloid:3350::51","ch:1:sloid:3350::50","2","60"
"ch:1:sloid:3351::50","ch:1:sloid:3351::51","2","60"
"ch:1:sloid:3351::51","ch:1:sloid:3351::50","2","60"
"ch:1:sloid:3353::50","ch:1:sloid:3353::51","2","120"
"ch:1:sloid:3353::51","ch:1:sloid:3353::50","2","120"
"ch:1:sloid:3354::50","ch:1:sloid:3354::51","2","180"
"ch:1:sloid:3354::51","ch:1:sloid:3354::50","2","180"
"ch:1:sloid:3355::50","ch:1:sloid:3355::51","2","60"
"ch:1:sloid:3355::51","ch:1:sloid:3355::50","2","60"
"ch:1:sloid:3356::50","ch:1:sloid:3356::51","2","60"
"ch:1:sloid:3356::51","ch:1:sloid:3356::50","2","60"
"ch:1:sloid:3358::50","ch:1:sloid:3358::51","2","60"
"ch:1:sloid:3358::51","ch:1:sloid:3358::50","2","60"
"ch:1:sloid:3359::50","ch:1:sloid:3359::51","2","60"
"ch:1:sloid:3359::51","ch:1:sloid:3359::50","2","60"
"ch:1:sloid:3361::50","ch:1:sloid:3361::51","2","60"
"ch:1:sloid:3361::51","ch:1:sloid:3361::50","2","60"
"ch:1:sloid:3363::50","ch:1:sloid:3363::51","2","60"
"ch:1:sloid:3363::50","ch:1:sloid:3363::52","2","60"
"ch:1:sloid:3363::50","ch:1:sloid:3363::53","2","60"
"ch:1:sloid:3363::51","ch:1:sloid:3363::50","2","60"
"ch:1:sloid:3363::51","ch:1:sloid:3363::52","2","60"
"ch:1:sloid:3363::51","ch:1:sloid:3363::53","2","60"
"ch:1:sloid:3363::52","ch:1:sloid:3363::50","2","60"
"ch:1:sloid:3363::52","ch:1:sloid:3363::51","2","60"
"ch:1:sloid:3363::52","ch:1:sloid:3363::53","2","60"
"ch:1:sloid:3363::53","ch:1:sloid:3363::50","2","60"
"ch:1:sloid:3363::53","ch:1:sloid:3363::51","2","60"
"ch:1:sloid:3363::53","ch:1:sloid:3363::52","2","60"
"ch:1:sloid:3364::50","ch:1:sloid:3364::51","2","60"
"ch:1:sloid:3364::51","ch:1:sloid:3364::50","2","60"
"ch:1:sloid:3365::50","ch:1:sloid:3365::51","2","60"
"ch:1:sloid:3365::51","ch:1:sloid:3365::50","2","60"
"ch:1:sloid:3366::50","ch:1:sloid:3366::51","2","60"
"ch:1:sloid:3366::51","ch:1:sloid:3366::50","2","60"
"ch:1:sloid:3367::50","ch:1:sloid:3367::51","2","60"
"ch:1:sloid:3367::51","ch:1:sloid:3367::50","2","60"
"ch:1:sloid:3370::50","ch:1:sloid:3370::51","2","60"
"ch:1:sloid:3370::51","ch:1:sloid:3370::50","2","60"
"ch:1:sloid:3372::50","ch:1:sloid:3372::51","2","60"
"ch:1:sloid:3372::51","ch:1:sloid:3372::50","2","60"
"ch:1:sloid:3373::50","ch:1:sloid:3373::51","2","60"
"ch:1:sloid:3373::50","ch:1:sloid:3373::53","2","60"
"ch:1:sloid:3373::51","ch:1:sloid:3373::50","2","60"
"ch:1:sloid:3373::51","ch:1:sloid:3373::53","2","60"
"ch:1:sloid:3373::53","ch:1:sloid:3373::50","2","60"
"ch:1:sloid:3373::53","ch:1:sloid:3373::51","2","60"
"ch:1:sloid:3374::50","ch:1:sloid:3374::51","2","120"
"ch:1:sloid:3374::51","ch:1:sloid:3374::50","2","120"
"ch:1:sloid:3376::50","ch:1:sloid:3376::51","2","60"
"ch:1:sloid:3376::51","ch:1:sloid:3376::50","2","60"
"ch:1:sloid:3377::50","ch:1:sloid:3377::51","2","60"
"ch:1:sloid:3377::51","ch:1:sloid:3377::50","2","60"
"ch:1:sloid:3378::50","ch:1:sloid:3378::51","2","60"
"ch:1:sloid:3378::51","ch:1:sloid:3378::50","2","60"
"ch:1:sloid:3380::50","ch:1:sloid:3380::51","2","60"
"ch:1:sloid:3380::51","ch:1:sloid:3380::50","2","60"
"ch:1:sloid:3381::50","ch:1:sloid:3381::51","2","60"
"ch:1:sloid:3381::51","ch:1:sloid:3381::50","2","60"
"ch:1:sloid:3382::50","ch:1:sloid:3382::51","2","60"
"ch:1:sloid:3382::50","ch:1:sloid:3382::52","2","60"
"ch:1:sloid:3382::51","ch:1:sloid:3382::50","2","60"
"ch:1:sloid:3382::51","ch:1:sloid:3382::52","2","60"
"ch:1:sloid:3382::52","ch:1:sloid:3382::50","2","60"
"ch:1:sloid:3382::52","ch:1:sloid:3382::51","2","60"
"ch:1:sloid:3386::50","ch:1:sloid:3386::51","2","60"
"ch:1:sloid:3386::51","ch:1:sloid:3386::50","2","60"
"ch:1:sloid:3390::50","ch:1:sloid:3390::51","2","60"
"ch:1:sloid:3390::51","ch:1:sloid:3390::50","2","60"
"ch:1:sloid:3392::50","ch:1:sloid:3392::51","2","30"
"ch:1:sloid:3392::51","ch:1:sloid:3392::50","2","30"
"ch:1:sloid:3396::50","ch:1:sloid:3396::51","2","60"
"ch:1:sloid:3396::51","ch:1:sloid:3396::50","2","60"
"ch:1:sloid:3398::50","ch:1:sloid:3398::51","2","60"
"ch:1:sloid:3398::51","ch:1:sloid:3398::50","2","60"
"ch:1:sloid:3436::50","ch:1:sloid:3436::51","2","60"
"ch:1:sloid:3436::51","ch:1:sloid:3436::50","2","60"
"ch:1:sloid:3495::50","ch:1:sloid:3495::52","2","60"
"ch:1:sloid:3495::52","ch:1:sloid:3495::50","2","60"
"ch:1:sloid:3499::0","ch:1:sloid:88078::0","2","180"
"ch:1:sloid:3499::0","ch:1:sloid:88078::1","2","180"
"ch:1:sloid:3499::0","ch:1:sloid:88078::10","2","180"
"ch:1:sloid:3499::0","ch:1:sloid:88078::11","2","180"
"ch:1:sloid:3499::0","ch:1:sloid:88078::12","2","180"
"ch:1:sloid:3499::0","ch:1:sloid:88078::2","2","180"
"ch:1:sloid:3499::0","ch:1:sloid:88078::3","2","180"
"ch:1:sloid:3499::0","ch:1:sloid:88078::4","2","180"
"ch:1:sloid:3499::0","ch:1:sloid:88078::5","2","180"
"ch:1:sloid:3499::0","ch:1:sloid:88078::6","2","180"
"ch:1:sloid:3499::0","ch:1:sloid:88078::7","2","180"
"ch:1:sloid:3551::50","ch:1:sloid:3551::51","2","60"
"ch:1:sloid:3551::50","ch:1:sloid:83731::50","2","240"
"ch:1:sloid:3551::50","ch:1:sloid:83731::51","2","240"
"ch:1:sloid:3551::51","ch:1:sloid:3551::50","2","60"
"ch:1:sloid:3551::51","ch:1:sloid:83731::50","2","240"
"ch:1:sloid:3551::51","ch:1:sloid:83731::51","2","240"
"ch:1:sloid:3552::50","ch:1:sloid:3552::51","2","60"
"ch:1:sloid:3552::51","ch:1:sloid:3552::50","2","60"
"ch:1:sloid:3553::50","ch:1:sloid:3553::51","2","60"
"ch:1:sloid:3553::51","ch:1:sloid:3553::50","2","60"
"ch:1:sloid:3554::50","ch:1:sloid:3554::51","2","60"
"ch:1:sloid:3554::51","ch:1:sloid:3554::50","2","60"
"ch:1:sloid:3555::50","ch:1:sloid:3555::51","2","30"
"ch:1:sloid:3555::51","ch:1:sloid:3555::50","2","30"
"ch:1:sloid:3556::50","ch:1:sloid:3556::51","2","60"
"ch:1:sloid:3556::51","ch:1:sloid:3556::50","2","60"
"ch:1:sloid:3559::50","ch:1:sloid:3559::51","2","60"
"ch:1:sloid:3559::51","ch:1:sloid:3559::50","2","60"
"ch:1:sloid:3560::50","ch:1:sloid:3560::51","2","60"
"ch:1:sloid:3560::51","ch:1:sloid:3560::50","2","60"
"ch:1:sloid:3561::50","ch:1:sloid:3561::51","2","240"
"ch:1:sloid:3561::51","ch:1:sloid:3561::50","2","240"
"ch:1:sloid:3562::50","ch:1:sloid:3562::51","2","60"
"ch:1:sloid:3562::51","ch:1:sloid:3562::50","2","60"
"ch:1:sloid:3563::50","ch:1:sloid:3563::51","2","60"
"ch:1:sloid:3563::51","ch:1:sloid:3563::50","2","60"
"ch:1:sloid:3564::50","ch:1:sloid:3564::51","2","60"
"ch:1:sloid:3564::51","ch:1:sloid:3564::50","2","60"
"ch:1:sloid:3565::50","ch:1:sloid:3565::51","2","60"
"ch:1:sloid:3565::51","ch:1:sloid:3565::50","2","60"
"ch:1:sloid:3566::50","ch:1:sloid:3566::51","2","60"
"ch:1:sloid:3566::51","ch:1:sloid:3566::50","2","60"
"ch:1:sloid:3567::50","ch:1:sloid:3567::51","2","60"
"ch:1:sloid:3567::51","ch:1:sloid:3567::50","2","60"
"ch:1:sloid:3576::50","ch:1:sloid:3576::51","2","60"
"ch:1:sloid:3576::51","ch:1:sloid:3576::50","2","60"
"ch:1:sloid:3578::50","ch:1:sloid:3578::51","2","240"
"ch:1:sloid:3578::51","ch:1:sloid:3578::50","2","240"
"ch:1:sloid:3579::50","ch:1:sloid:3579::51","2","240"
"ch:1:sloid:3579::50","ch:1:sloid:3579::52","2","240"
"ch:1:sloid:3579::51","ch:1:sloid:3579::50","2","240"
"ch:1:sloid:3579::51","ch:1:sloid:3579::52","2","240"
"ch:1:sloid:3579::52","ch:1:sloid:3579::50","2","240"
"ch:1:sloid:3579::52","ch:1:sloid:3579::51","2","240"
"ch:1:sloid:3580::50","ch:1:sloid:3580::51","2","60"
"ch:1:sloid:3580::51","ch:1:sloid:3580::50","2","60"
"ch:1:sloid:3597::50","ch:1:sloid:3597::51","2","60"
"ch:1:sloid:3597::51","ch:1:sloid:3597::50","2","60"
"ch:1:sloid:3598:0:403452","ch:1:sloid:3598:0:466755","2","60"
"ch:1:sloid:3598:0:466755","ch:1:sloid:3598:0:403452","2","60"
"ch:1:sloid:3610::0","ch:1:sloid:3610::1","2","60"
"ch:1:sloid:3610::0","ch:1:sloid:3610::10","2","120"
"ch:1:sloid:3610::0","ch:1:sloid:3610::20","2","120"
"ch:1:sloid:3610::0","ch:1:sloid:3610::21","2","120"
"ch:1:sloid:3610::0","ch:1:sloid:3610::50","2","180"
"ch:1:sloid:3610::0","ch:1:sloid:3610::51","2","120"
"ch:1:sloid:3610::1","ch:1:sloid:3610::0","2","60"
"ch:1:sloid:3610::1","ch:1:sloid:3610::10","2","120"
"ch:1:sloid:3610::1","ch:1:sloid:3610::20","2","120"
"ch:1:sloid:3610::1","ch:1:sloid:3610::21","2","120"
"ch:1:sloid:3610::1","ch:1:sloid:3610::50","2","180"
"ch:1:sloid:3610::1","ch:1:sloid:3610::51","2","120"
"ch:1:sloid:3610::10","ch:1:sloid:3610::0","2","120"
"ch:1:sloid:3610::10","ch:1:sloid:3610::1","2","120"
"ch:1:sloid:3610::10","ch:1:sloid:3610::20","2","60"
"ch:1:sloid:3610::10","ch:1:sloid:3610::21","2","60"
"ch:1:sloid:3610::10","ch:1:sloid:3610::50","2","240"
"ch:1:sloid:3610::10","ch:1:sloid:3610::51","2","60"
"ch:1:sloid:3610::20","ch:1:sloid:3610::0","2","120"
"ch:1:sloid:3610::20","ch:1:sloid:3610::1","2","120"
"ch:1:sloid:3610::20","ch:1:sloid:3610::10","2","60"
"ch:1:sloid:3610::20","ch:1:sloid:3610::21","2","60"
"ch:1:sloid:3610::20","ch:1:sloid:3610::50","2","240"
"ch:1:sloid:3610::20","ch:1:sloid:3610::51","2","60"
"ch:1:sloid:3610::21","ch:1:sloid:3610::0","2","120"
"ch:1:sloid:3610::21","ch:1:sloid:3610::1","2","120"
"ch:1:sloid:3610::21","ch:1:sloid:3610::10","2","60"
"ch:1:sloid:3610::21","ch:1:sloid:3610::20","2","60"
"ch:1:sloid:3610::21","ch:1:sloid:3610::50","2","240"
"ch:1:sloid:3610::21","ch:1:sloid:3610::51","2","60"
"ch:1:sloid:3610::50","ch:1:sloid:3610::0","2","180"
"ch:1:sloid:3610::50","ch:1:sloid:3610::1","2","180"
"ch:1:sloid:3610::50","ch:1:sloid:3610::10","2","240"
"ch:1:sloid:3610::50","ch:1:sloid:3610::20","2","240"
"ch:1:sloid:3610::50","ch:1:sloid:3610::21","2","240"
"ch:1:sloid:3610::50","ch:1:sloid:3610::51","2","240"
"ch:1:sloid:3610::51","ch:1:sloid:3610::0","2","120"
"ch:1:sloid:3610::51","ch:1:sloid:3610::1","2","120"
"ch:1:sloid:3610::51","ch:1:sloid:3610::10","2","60"
"ch:1:sloid:3610::51","ch:1:sloid:3610::20","2","60"
"ch:1:sloid:3610::51","ch:1:sloid:3610::21","2","60"
"ch:1:sloid:3610::51","ch:1:sloid:3610::50","2","240"
"ch:1:sloid:3627::50","ch:1:sloid:3627::51","2","60"
"ch:1:sloid:3627::51","ch:1:sloid:3627::50","2","60"
"ch:1:sloid:3689::50","ch:1:sloid:3689::51","2","60"
"ch:1:sloid:3689::51","ch:1:sloid:3689::50","2","60"
"ch:1:sloid:3690::50","ch:1:sloid:3690::51","2","240"
"ch:1:sloid:3690::51","ch:1:sloid:3690::50","2","240"
"ch:1:sloid:3691::50","ch:1:sloid:3691::51","2","60"
"ch:1:sloid:3691::51","ch:1:sloid:3691::50","2","60"
"ch:1:sloid:3692::50","ch:1:sloid:3692::51","2","60"
"ch:1:sloid:3692::51","ch:1:sloid:3692::50","2","60"
"ch:1:sloid:3693::50","ch:1:sloid:3693::51","2","60"
"ch:1:sloid:3693::51","ch:1:sloid:3693::50","2","60"
"ch:1:sloid:3694::50","ch:1:sloid:3694::51","2","60"
"ch:1:sloid:3694::51","ch:1:sloid:3694::50","2","60"
"ch:1:sloid:3695::50","ch:1:sloid:3695::51","2","60"
"ch:1:sloid:3695::51","ch:1:sloid:3695::50","2","60"
"ch:1:sloid:3696::50","ch:1:sloid:3696::51","2","60"
"ch:1:sloid:3696::51","ch:1:sloid:3696::50","2","60"
"ch:1:sloid:3697::50","ch:1:sloid:3697::51","2","60"
"ch:1:sloid:3697::51","ch:1:sloid:3697::50","2","60"
"ch:1:sloid:3698::50","ch:1:sloid:3698::51","2","60"
"ch:1:sloid:3698::51","ch:1:sloid:3698::50","2","60"
"ch:1:sloid:3699::50","ch:1:sloid:3699::51","2","240"
"ch:1:sloid:3699::51","ch:1:sloid:3699::50","2","240"
"ch:1:sloid:3702::54","ch:1:sloid:3702::55","2","180"
"ch:1:sloid:3702::54","ch:1:sloid:3702::56","2","180"
"ch:1:sloid:3702::54","ch:1:sloid:3702::57","2","180"
"ch:1:sloid:3702::54","ch:1:sloid:3702::58","2","180"
"ch:1:sloid:3702::54","ch:1:sloid:3702::59","2","180"
"ch:1:sloid:3702::54","ch:1:sloid:80622::50","2","300"
"ch:1:sloid:3702::54","ch:1:sloid:80636::50","2","300"
"ch:1:sloid:3702::55","ch:1:sloid:3702::54","2","180"
"ch:1:sloid:3702::55","ch:1:sloid:3702::56","2","180"
"ch:1:sloid:3702::55","ch:1:sloid:3702::57","2","180"
"ch:1:sloid:3702::55","ch:1:sloid:3702::58","2","180"
"ch:1:sloid:3702::55","ch:1:sloid:3702::59","2","180"
"ch:1:sloid:3702::55","ch:1:sloid:80622::50","2","300"
"ch:1:sloid:3702::55","ch:1:sloid:80636::50","2","300"
"ch:1:sloid:3702::56","ch:1:sloid:3702::54","2","180"
"ch:1:sloid:3702::56","ch:1:sloid:3702::55","2","180"
"ch:1:sloid:3702::56","ch:1:sloid:3702::57","2","180"
"ch:1:sloid:3702::56","ch:1:sloid:3702::58","2","180"
"ch:1:sloid:3702::56","ch:1:sloid:3702::59","2","180"
"ch:1:sloid:3702::56","ch:1:sloid:80622::50","2","300"
"ch:1:sloid:3702::56","ch:1:sloid:80636::50","2","300"
"ch:1:sloid:3702::57","ch:1:sloid:3702::54","2","180"
"ch:1:sloid:3702::57","ch:1:sloid:3702::55","2","180"
"ch:1:sloid:3702::57","ch:1:sloid:3702::56","2","180"
"ch:1:sloid:3702::57","ch:1:sloid:3702::58","2","180"
"ch:1:sloid:3702::57","ch:1:sloid:3702::59","2","180"
"ch:1:sloid:3702::57","ch:1:sloid:80622::50","2","300"
"ch:1:sloid:3702::57","ch:1:sloid:80636::50","2","300"
"ch:1:sloid:3702::58","ch:1:sloid:3702::54","2","180"
"ch:1:sloid:3702::58","ch:1:sloid:3702::55","2","180"
"ch:1:sloid:3702::58","ch:1:sloid:3702::56","2","180"
"ch:1:sloid:3702::58","ch:1:sloid:3702::57","2","180"
"ch:1:sloid:3702::58","ch:1:sloid:3702::59","2","180"
"ch:1:sloid:3702::58","ch:1:sloid:80622::50","2","300"
"ch:1:sloid:3702::58","ch:1:sloid:80636::50","2","300"
"ch:1:sloid:3702::59","ch:1:sloid:3702::54","2","180"
"ch:1:sloid:3702::59","ch:1:sloid:3702::55","2","180"
"ch:1:sloid:3702::59","ch:1:sloid:3702::56","2","180"
"ch:1:sloid:3702::59","ch:1:sloid:3702::57","2","180"
"ch:1:sloid:3702::59","ch:1:sloid:3702::58","2","180"
"ch:1:sloid:3702::59","ch:1:sloid:80622::50","2","300"
"ch:1:sloid:3702::59","ch:1:sloid:80636::50","2","300"
"ch:1:sloid:3705::50","ch:1:sloid:3705::51","2","240"
"ch:1:sloid:3705::51","ch:1:sloid:3705::50","2","240"
"ch:1:sloid:3709::50","ch:1:sloid:2559::50","2","240"
"ch:1:sloid:3709::50","ch:1:sloid:2559::51","2","240"
"ch:1:sloid:3709::50","ch:1:sloid:3709::51","2","240"
"ch:1:sloid:3709::51","ch:1:sloid:2559::50","2","240"
"ch:1:sloid:3709::51","ch:1:sloid:2559::51","2","240"
"ch:1:sloid:3709::51","ch:1:sloid:3709::50","2","240"
"ch:1:sloid:3754::50","ch:1:sloid:3754::51","2","60"
"ch:1:sloid:3754::50","ch:1:sloid:95330::51","2","1800"
"ch:1:sloid:3754::51","ch:1:sloid:3754::50","2","60"
"ch:1:sloid:3754::51","ch:1:sloid:95330::51","2","1800"
"ch:1:sloid:3771::50","ch:1:sloid:3771::51","2","60"
"ch:1:sloid:3771::51","ch:1:sloid:3771::50","2","60"
"ch:1:sloid:3772::50","ch:1:sloid:3772::51","2","60"
"ch:1:sloid:3772::51","ch:1:sloid:3772::50","2","60"
"ch:1:sloid:3781::50","ch:1:sloid:3781::51","2","60"
"ch:1:sloid:3781::51","ch:1:sloid:3781::50","2","60"
"ch:1:sloid:3782::50","ch:1:sloid:3782::51","2","60"
"ch:1:sloid:3782::51","ch:1:sloid:3782::50","2","60"
"ch:1:sloid:3783::50","ch:1:sloid:3783::51","2","240"
"ch:1:sloid:3783::51","ch:1:sloid:3783::50","2","240"
"ch:1:sloid:3786::50","ch:1:sloid:3786::51","2","240"
"ch:1:sloid:3786::50","ch:1:sloid:3786::52","2","240"
"ch:1:sloid:3786::51","ch:1:sloid:3786::50","2","240"
"ch:1:sloid:3786::51","ch:1:sloid:3786::52","2","240"
"ch:1:sloid:3786::52","ch:1:sloid:3786::50","2","240"
"ch:1:sloid:3786::52","ch:1:sloid:3786::51","2","240"
"ch:1:sloid:3788::50","ch:1:sloid:3788::51","2","60"
"ch:1:sloid:3788::51","ch:1:sloid:3788::50","2","60"
"ch:1:sloid:3791::50","ch:1:sloid:3791::51","2","60"
"ch:1:sloid:3791::51","ch:1:sloid:3791::50","2","60"
"ch:1:sloid:3792::50","ch:1:sloid:3792::51","2","240"
"ch:1:sloid:3792::50","ch:1:sloid:83869::50","2","240"
"ch:1:sloid:3792::50","ch:1:sloid:83869::51","2","240"
